Rank,Name,Platform,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Genre_Action,Genre_Adventure,Genre_Fighting,Genre_Misc,Genre_Platform,Genre_Puzzle,Genre_Racing,Genre_Role-Playing,Genre_Shooter,Genre_Simulation,Genre_Sports,Genre_Strategy,popularity
3565,The Incredible Hulk,GBA,2003.0,Universal Interactive,0.3333333333333333,0.125,0.0,0.0083333333333333,0.4666666666666667,True,False,False,False,False,False,False,False,False,False,False,False,0.06188175523211501
3566,Ms. Pac-Man Maze Madness,GBA,2004.0,Zoo Digital Publishing,0.3333333333333333,0.125,0.0,0.0083333333333333,0.4666666666666667,False,False,False,False,False,True,False,False,False,False,False,False,0.06188175523211501
3568,The Lord of the Rings: The Return of the King,GBA,2003.0,Electronic Arts,0.3333333333333333,0.125,0.0,0.0083333333333333,0.4666666666666667,True,False,False,False,False,False,False,False,False,False,False,False,0.06188175523211501
3571,The Sims: Bustin' Out,XB,2003.0,Electronic Arts,0.3333333333333333,0.1166666666666666,0.0,0.0166666666666666,0.4666666666666667,False,False,False,False,False,False,False,False,False,True,False,False,0.061521577958260736
3576,Yu-Gi-Oh! World Championship Tournament 2004,GBA,2004.0,Konami Digital Entertainment,0.3333333333333333,0.125,0.0,0.0083333333333333,0.4666666666666667,False,False,False,True,False,False,False,False,False,False,False,False,0.06188175523211501
3583,Battlefield 2: Modern Combat,XB,2005.0,Electronic Arts,0.325,0.125,0.0,0.0166666666666666,0.4666666666666667,False,False,False,False,False,False,False,False,True,False,False,False,0.06071445867709648
3586,Backyard NFL Football,GBA,2002.0,Infogrames,0.3333333333333333,0.125,0.0,0.0083333333333333,0.4666666666666667,False,False,False,False,False,False,False,False,False,False,True,False,0.06188175523211501
3592,Resident Evil 2,N64,1999.0,Virgin Interactive,0.325,0.075,0.0583333333333333,0.0083333333333333,0.4666666666666667,True,False,False,False,False,False,False,False,False,False,False,False,0.10557125223359642
3605,Barbie Groovy Games,GBA,2002.0,Universal Interactive,0.3333333333333333,0.125,0.0,0.0083333333333333,0.4666666666666667,False,False,False,True,False,False,False,False,False,False,False,False,0.06188175523211501
3606,Yu-Gi-Oh! Reshef of Destruction,GBA,2003.0,Konami Digital Entertainment,0.3333333333333333,0.125,0.0,0.0083333333333333,0.4666666666666667,False,False,False,False,False,False,False,False,False,False,False,True,0.06188175523211501
3607,Blinx: The Time Sweeper,XB,2002.0,Microsoft Game Studios,0.325,0.125,0.0,0.0166666666666666,0.4666666666666667,False,False,False,False,True,False,False,False,False,False,False,False,0.06071445867709648
3641,WWF Raw,XB,2002.0,THQ,0.3333333333333333,0.1083333333333333,0.0,0.0166666666666666,0.4583333333333333,False,False,True,False,False,False,False,False,False,False,False,False,0.060986628650057176
3670,Shrek 2,XB,2004.0,Activision,0.3333333333333333,0.1083333333333333,0.0,0.0166666666666666,0.4583333333333333,False,False,False,False,True,False,False,False,False,False,False,False,0.060986628650057176
3673,SpongeBob SquarePants: SuperSponge,GBA,2001.0,THQ,0.325,0.125,0.0,0.0083333333333333,0.4583333333333333,True,False,False,False,False,False,False,False,False,False,False,False,0.0605396866427472
3678,Tak and the Power of Juju,GBA,2003.0,THQ,0.325,0.125,0.0,0.0083333333333333,0.4583333333333333,False,False,False,False,True,False,False,False,False,False,False,False,0.0605396866427472
3681,Turok: Evolution,XB,2002.0,Acclaim Entertainment,0.325,0.1166666666666666,0.0,0.0166666666666666,0.4583333333333333,False,False,False,False,False,False,False,False,True,False,False,False,0.06017950936889292
3687,Red Dead Revolver,XB,2004.0,Take-Two Interactive,0.3333333333333333,0.1,0.0,0.0166666666666666,0.4583333333333333,False,False,False,False,False,False,False,False,True,False,False,False,0.06045167934185363
3694,The SpongeBob SquarePants Movie,XB,2004.0,THQ,0.3333333333333333,0.1,0.0,0.0166666666666666,0.45,False,False,False,False,True,False,False,False,False,False,False,False,0.06045167934185363
3708,The Fairly Odd Parents: Breakin' Da Rules,GBA,2003.0,THQ,0.325,0.1166666666666666,0.0,0.0083333333333333,0.45,False,False,False,False,True,False,False,False,False,False,False,False,0.060004737334543645
3736,Bratz: Rock Angelz,GBA,2004.0,THQ,0.325,0.1166666666666666,0.0,0.0083333333333333,0.45,False,False,False,True,False,False,False,False,False,False,False,False,0.060004737334543645
3772,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,XB,2004.0,Sega,0.3333333333333333,0.0916666666666666,0.0,0.0166666666666666,0.4416666666666667,False,False,False,True,False,False,False,False,False,False,False,False,0.05991673003365007
3778,Blitz: The League,XB,2004.0,Midway Games,0.3333333333333333,0.0916666666666666,0.0,0.0166666666666666,0.4416666666666667,False,False,False,False,False,False,False,False,False,False,True,False,0.05991673003365007
3841,NCAA Football 2003,XB,2002.0,Electronic Arts,0.325,0.0916666666666666,0.0,0.0166666666666666,0.4333333333333333,False,False,False,False,False,False,False,False,False,False,True,False,0.058574661444282264
3861,Gun,XB,2005.0,Activision,0.3166666666666667,0.1,0.0,0.0166666666666666,0.4333333333333333,False,False,False,False,False,False,False,False,True,False,False,False,0.057767542163118024
3862,That's So Raven 2: Supernatural Style,GBA,2005.0,Disney Interactive Studios,0.3083333333333333,0.1166666666666666,0.0,0.0083333333333333,0.4333333333333333,False,True,False,False,False,False,False,False,False,False,False,False,0.05732060015580802
3869,Tony Hawk's Pro Skater 3,GBA,2002.0,Activision,0.3083333333333333,0.1166666666666666,0.0,0.0083333333333333,0.4333333333333333,False,False,False,False,False,False,False,False,False,False,True,False,0.05732060015580802
3870,Harry Potter and the Prisoner of Azkaban,GBA,2004.0,Electronic Arts,0.3083333333333333,0.1166666666666666,0.0,0.0083333333333333,0.4333333333333333,True,False,False,False,False,False,False,False,False,False,False,False,0.05732060015580802
3875,NFL 2K3,XB,2002.0,Sega,0.3166666666666667,0.0916666666666666,0.0,0.0166666666666666,0.4333333333333333,False,False,False,False,False,False,False,False,False,False,True,False,0.057232592854914464
3898,Madden NFL 2004,GC,2003.0,Electronic Arts,0.3333333333333333,0.0833333333333333,0.0,0.0083333333333333,0.425,False,False,False,False,False,False,False,False,False,False,True,False,0.05920700869109723
3906,"SpongeBob SquarePants: Lights, Camera, Pants!",GBA,2005.0,THQ,0.3083333333333333,0.1166666666666666,0.0,0.0083333333333333,0.425,False,False,False,True,False,False,False,False,False,False,False,False,0.05732060015580802
3918,Disney's Kim Possible: Revenge of Monkey Fist,GBA,2002.0,THQ,0.3083333333333333,0.1166666666666666,0.0,0.0083333333333333,0.425,False,False,False,False,True,False,False,False,False,False,False,False,0.05732060015580802
3931,World Championship Poker,XB,2004.0,Crave Entertainment,0.3083333333333333,0.0916666666666666,0.0,0.0166666666666666,0.425,False,False,False,True,False,False,False,False,False,False,False,False,0.055890524265546644
3937,Dragon Ball Z: Supersonic Warriors,GBA,2004.0,Atari,0.3,0.1083333333333333,0.0,0.0083333333333333,0.425,False,False,True,False,False,False,False,False,False,False,False,False,0.05544358225823665
3940,NBA Ballers,XB,2004.0,Midway Games,0.3083333333333333,0.0916666666666666,0.0,0.0166666666666666,0.425,False,False,False,False,False,False,False,False,False,False,True,False,0.055890524265546644
3949,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,GBA,2004.0,THQ,0.3,0.1083333333333333,0.0,0.0083333333333333,0.4166666666666667,True,False,False,False,False,False,False,False,False,False,False,False,0.05544358225823665
3963,Avatar: The Last Airbender,GC,2006.0,THQ,0.325,0.0833333333333333,0.0,0.0083333333333333,0.4166666666666667,False,True,False,False,False,False,False,False,False,False,False,False,0.05786494010172942
3978,Rugrats in Paris: The Movie,N64,2000.0,THQ,0.3333333333333333,0.075,0.0,0.0083333333333333,0.4166666666666667,True,False,False,False,False,False,False,False,False,False,False,False,0.05867205938289369
4002,Tony Hawk's Underground 2,GC,2004.0,Activision,0.3166666666666667,0.0833333333333333,0.0,0.0083333333333333,0.4166666666666667,False,False,False,False,False,False,False,False,False,False,True,False,0.05652287151236162
4007,Rayman Advance,GBA,2001.0,Ubisoft,0.3,0.1083333333333333,0.0,0.0083333333333333,0.4166666666666667,False,False,False,False,True,False,False,False,False,False,False,False,0.05544358225823665
4025,Tony Hawk's Underground 2,GBA,2004.0,Activision,0.2916666666666667,0.1083333333333333,0.0,0.0083333333333333,0.4083333333333333,False,False,False,False,False,False,False,False,False,False,True,False,0.05410151366886885
4033,WWE Wrestlemania X8,GC,2002.0,THQ,0.3166666666666667,0.0833333333333333,0.0,0.0083333333333333,0.4083333333333333,False,False,True,False,False,False,False,False,False,False,False,False,0.05652287151236162
4035,Power Rangers: Dino Thunder,GBA,2003.0,THQ,0.2916666666666667,0.1083333333333333,0.0,0.0083333333333333,0.4083333333333333,True,False,False,False,False,False,False,False,False,False,False,False,0.05410151366886885
4036,GoldenEye: Rogue Agent,XB,2004.0,Electronic Arts,0.2833333333333334,0.1083333333333333,0.0,0.0166666666666666,0.4083333333333333,False,False,False,False,False,False,False,False,True,False,False,False,0.052934217113850324
4039,The Sims,GC,2003.0,Electronic Arts,0.2916666666666667,0.1083333333333333,0.0,0.0083333333333333,0.4083333333333333,False,False,False,False,False,False,False,False,False,True,False,False,0.05410151366886885
4044,Scarface: The World is Yours,XB,2006.0,Vivendi Games,0.3083333333333333,0.0916666666666666,0.0,0.0166666666666666,0.4083333333333333,True,False,False,False,False,False,False,False,False,False,False,False,0.055890524265546644
4065,Crazy Taxi,GC,2001.0,Acclaim Entertainment,0.3,0.075,0.0166666666666666,0.0083333333333333,0.4083333333333333,False,False,False,False,False,False,True,False,False,False,False,False,0.06708700257972827
4068,Pac-Man World 2,XB,2002.0,Namco Bandai Games,0.3,0.0916666666666666,0.0,0.0166666666666666,0.4083333333333333,True,False,False,False,False,False,False,False,False,False,False,False,0.05454845567617883
4090,Madagascar: Operation Penguin,GBA,2005.0,Activision,0.2916666666666667,0.1083333333333333,0.0,0.0083333333333333,0.4,True,False,False,False,False,False,False,False,False,False,False,False,0.05410151366886885
4094,Need for Speed: Porsche Unleashed,GBA,2004.0,Zoo Digital Publishing,0.2916666666666667,0.1083333333333333,0.0,0.0083333333333333,0.4,False,False,False,False,False,False,True,False,False,False,False,False,0.05410151366886885
4096,NFL Street 2,XB,2004.0,Electronic Arts,0.3,0.0916666666666666,0.0,0.0166666666666666,0.4,False,False,False,False,False,False,False,False,False,False,True,False,0.05454845567617883
4130,FlingSmash,Wii,2010.0,Nintendo,0.3166666666666667,0.0083333333333333,0.0583333333333333,0.0166666666666666,0.4,True,False,False,False,False,False,False,False,False,False,False,False,0.10012436121294946
4133,Midnight Club: Street Racing,GBA,2001.0,Rebellion,0.2833333333333334,0.1083333333333333,0.0,0.0083333333333333,0.4,False,False,False,False,False,False,True,False,False,False,False,False,0.05275944507950104
4138,Tiger Woods PGA Tour 06,XB,2005.0,Electronic Arts,0.2916666666666667,0.0916666666666666,0.0,0.0166666666666666,0.4,False,False,False,False,False,False,False,False,False,False,True,False,0.05320638708681102
4190,Quest 64,N64,1998.0,Konami Digital Entertainment,0.3166666666666667,0.0666666666666666,0.0,0.0083333333333333,0.3916666666666666,False,False,False,False,False,False,False,True,False,False,False,False,0.05545297289595451
4192,Doom 64,N64,1997.0,Midway Games,0.3166666666666667,0.0666666666666666,0.0,0.0083333333333333,0.3916666666666666,False,False,False,False,False,False,False,False,True,False,False,False,0.05545297289595451
4200,Need for Speed Carbon,XB,2006.0,Electronic Arts,0.2916666666666667,0.0833333333333333,0.0,0.0166666666666666,0.3916666666666666,False,False,False,False,False,False,True,False,False,False,False,False,0.05267143777860747
4213,Pirates of the Caribbean: Dead Man's Chest,GBA,2006.0,Disney Interactive Studios,0.275,0.1,0.0,0.0083333333333333,0.3916666666666666,False,True,False,False,False,False,False,False,False,False,False,False,0.050882427181929674
4218,Kong: The 8th Wonder of the World,GBA,2005.0,Ubisoft,0.275,0.1,0.0,0.0083333333333333,0.3916666666666666,True,False,False,False,False,False,False,False,False,False,False,False,0.050882427181929674
4223,Dance Dance Revolution: Mario Mix,GC,2005.0,Nintendo,0.3,0.075,0.0,0.0083333333333333,0.3916666666666666,False,False,False,True,False,False,False,False,False,False,False,False,0.05330378502542244
4224,Metal Gear Solid: The Twin Snakes,GC,2004.0,Konami Digital Entertainment,0.25,0.0666666666666666,0.0583333333333333,0.0083333333333333,0.3916666666666666,True,False,False,False,False,False,False,False,False,False,False,False,0.09295768562108256
4229,Iridion 3D,GBA,2001.0,THQ,0.275,0.1,0.0,0.0083333333333333,0.3833333333333333,False,False,False,False,False,False,False,False,True,False,False,False,0.050882427181929674
4232,Destroy All Humans!,XB,2005.0,THQ,0.2833333333333334,0.0916666666666666,0.0,0.0166666666666666,0.3833333333333333,False,False,False,False,False,False,False,False,True,False,False,False,0.05186431849744322
4233,Dragon Ball Z: Collectible Card Game,GBA,2002.0,Infogrames,0.275,0.1,0.0,0.0083333333333333,0.3833333333333333,False,False,False,True,False,False,False,False,False,False,False,False,0.050882427181929674
4239,Disney's Kim Possible 3: Team Possible,GBA,2005.0,Disney Interactive Studios,0.275,0.1,0.0,0.0083333333333333,0.3833333333333333,False,False,False,False,True,False,False,False,False,False,False,False,0.050882427181929674
4245,Stuart Little 2,GBA,2002.0,Activision,0.275,0.1,0.0,0.0083333333333333,0.3833333333333333,False,False,False,False,True,False,False,False,False,False,False,False,0.050882427181929674
4248,Tak 2: The Staff of Dreams,GBA,2004.0,THQ,0.275,0.1,0.0,0.0083333333333333,0.3833333333333333,False,False,False,False,True,False,False,False,False,False,False,False,0.050882427181929674
4258,Scooby-Doo,GBA,2001.0,THQ,0.275,0.1,0.0,0.0083333333333333,0.3833333333333333,False,False,False,False,True,False,False,False,False,False,False,False,0.050882427181929674
4272,Rugrats: Castle Capers,GBA,2001.0,THQ,0.275,0.1,0.0,0.0083333333333333,0.3833333333333333,True,False,False,False,False,False,False,False,False,False,False,False,0.050882427181929674
4273,Crash Nitro Kart,GBA,2003.0,Vivendi Games,0.275,0.1,0.0,0.0083333333333333,0.3833333333333333,False,False,False,False,False,False,True,False,False,False,False,False,0.050882427181929674
4303,Top Spin,XB,2003.0,Microsoft Game Studios,0.3,0.0666666666666666,0.0,0.0166666666666666,0.3833333333333333,False,False,False,False,False,False,False,False,False,False,True,False,0.05294360775156816
4313,2 Games in 1: SpongeBob SquarePants: SuperSponge & Rugrats Go Wild,GBA,2005.0,THQ,0.275,0.1,0.0,0.0083333333333333,0.375,False,False,False,False,True,False,False,False,False,False,False,False,0.050882427181929674
4321,Enter the Matrix,GC,2003.0,Atari,0.2833333333333334,0.075,0.0166666666666666,0.0083333333333333,0.375,True,False,False,False,False,False,False,False,False,False,False,False,0.06440286540099266
4323,NASCAR 2005: Chase for the Cup,XB,2004.0,Electronic Arts,0.2833333333333334,0.0833333333333333,0.0,0.0166666666666666,0.375,False,False,False,False,False,False,True,False,False,False,False,False,0.051329369189239665
4346,Star Wars Jedi Knight: Jedi Academy,XB,2003.0,Activision,0.2833333333333334,0.0833333333333333,0.0,0.0166666666666666,0.375,False,False,False,False,False,False,False,False,True,False,False,False,0.051329369189239665
4358,Yu-Gi-Oh! Destiny Board Traveler,GBA,2004.0,Konami Digital Entertainment,0.2666666666666666,0.1,0.0,0.0083333333333333,0.375,False,False,False,True,False,False,False,False,False,False,False,False,0.04954035859256185
4366,Rampage World Tour,N64,1998.0,GT Interactive,0.3,0.0666666666666666,0.0,0.0083333333333333,0.375,True,False,False,False,False,False,False,False,False,False,False,False,0.052768835717218875
4367,Pokemon Puzzle League,N64,2000.0,Nintendo,0.3,0.0666666666666666,0.0,0.0083333333333333,0.375,False,False,False,False,False,True,False,False,False,False,False,False,0.052768835717218875
4373,Tekken Advance,GBA,2001.0,Infogrames,0.2666666666666666,0.1,0.0,0.0083333333333333,0.375,False,False,True,False,False,False,False,False,False,False,False,False,0.04954035859256185
4378,Hot Wheels: Stunt Track Challenge,GBA,2004.0,THQ,0.2666666666666666,0.1,0.0,0.0083333333333333,0.375,False,False,False,False,False,False,True,False,False,False,False,False,0.04954035859256185
4391,WWE WrestleMania 21,XB,2005.0,THQ,0.2833333333333334,0.0833333333333333,0.0,0.0166666666666666,0.375,False,False,True,False,False,False,False,False,False,False,False,False,0.051329369189239665
4394,NBA Live 2005,GC,2004.0,Electronic Arts,0.2916666666666667,0.075,0.0,0.0083333333333333,0.375,False,False,False,False,False,False,False,False,False,False,True,False,0.051961716436054635
4396,WWE Day of Reckoning,GC,2004.0,THQ,0.2916666666666667,0.075,0.0,0.0083333333333333,0.375,False,False,True,False,False,False,False,False,False,False,False,False,0.051961716436054635
4398,ATV Quad Power Racing 2,XB,2003.0,Acclaim Entertainment,0.3,0.0583333333333333,0.0,0.0083333333333333,0.375,False,False,False,False,False,False,True,False,False,False,False,False,0.05223388640901533
4406,Mario Golf: Advance Tour,GBA,2004.0,Nintendo,0.2666666666666666,0.1,0.0,0.0083333333333333,0.375,False,False,False,False,False,False,False,False,False,False,True,False,0.04954035859256185
4424,X-Men Legends II: Rise of Apocalypse,XB,2005.0,Activision,0.25,0.1,0.0,0.0166666666666666,0.3666666666666667,False,False,False,False,False,False,False,True,False,False,False,False,0.04703099344817552
4428,The Urbz: Sims in the City (all regions sales),DS,2004.0,Electronic Arts,0.3333333333333333,0.0083333333333333,0.0166666666666666,0.0,0.3666666666666667,False,False,False,False,False,False,False,False,False,True,False,False,0.0680009104372218
4430,The Godfather (US sales),XB,2006.0,Electronic Arts,0.275,0.0833333333333333,0.0,0.0166666666666666,0.3666666666666667,True,False,False,False,False,False,False,False,False,False,False,False,0.04998730059987185
4434,Tiger Woods PGA Tour 2003,XB,2002.0,Electronic Arts,0.2916666666666667,0.0666666666666666,0.0,0.0083333333333333,0.3666666666666667,False,False,False,False,False,False,False,False,False,False,True,False,0.051426767127851075
4438,50 Cent: Bulletproof,XB,2005.0,Vivendi Games,0.275,0.0833333333333333,0.0,0.0166666666666666,0.3666666666666667,True,False,False,False,False,False,False,False,False,False,False,False,0.04998730059987185
4445,LEGO Star Wars II: The Original Trilogy,XB,2006.0,LucasArts,0.275,0.0833333333333333,0.0,0.0166666666666666,0.3666666666666667,True,False,False,False,False,False,False,False,False,False,False,False,0.04998730059987185
4454,Duke Nukem 64,N64,1997.0,GT Interactive,0.2916666666666667,0.0666666666666666,0.0,0.0083333333333333,0.3666666666666667,False,False,False,False,False,False,False,False,True,False,False,False,0.051426767127851075
4458,"SpongeBob SquarePants: Lights, Camera, Pants!",GC,2005.0,THQ,0.2833333333333334,0.075,0.0,0.0083333333333333,0.3666666666666667,False,False,False,True,False,False,False,False,False,False,False,False,0.050619647846686835
4464,MX Unleashed,XB,2004.0,THQ,0.2833333333333334,0.0666666666666666,0.0,0.0166666666666666,0.3666666666666667,False,False,False,False,False,False,True,False,False,False,False,False,0.050259470572832546
4469,Wario World,GC,2003.0,Nintendo,0.2833333333333334,0.075,0.0,0.0083333333333333,0.3666666666666667,False,False,False,False,True,False,False,False,False,False,False,False,0.050619647846686835
4470,Scooby-Doo! Mystery Mayhem,GBA,2003.0,THQ,0.2583333333333333,0.1,0.0,0.0083333333333333,0.3666666666666667,True,False,False,False,False,False,False,False,False,False,False,False,0.048198290003194054
4476,TimeSplitters 2,GC,2002.0,Eidos Interactive,0.2833333333333334,0.075,0.0,0.0083333333333333,0.3666666666666667,False,False,False,False,False,False,False,False,True,False,False,False,0.050619647846686835
4477,Battlebots: Design & Destroy,GBA,2003.0,Majesco Entertainment,0.2583333333333333,0.1,0.0,0.0083333333333333,0.3666666666666667,True,False,False,False,False,False,False,False,False,False,False,False,0.048198290003194054
4479,Eternal Darkness: Sanity's Requiem,GC,2002.0,Nintendo,0.2833333333333334,0.075,0.0,0.0083333333333333,0.3666666666666667,False,True,False,False,False,False,False,False,False,False,False,False,0.050619647846686835
4480,Power Rangers: S.P.D.,GBA,2004.0,THQ,0.2583333333333333,0.1,0.0,0.0083333333333333,0.3666666666666667,True,False,False,False,False,False,False,False,False,False,False,False,0.048198290003194054
4492,Star Wars: Jedi Starfighter,XB,2002.0,Activision,0.2916666666666667,0.0583333333333333,0.0,0.0166666666666666,0.3666666666666667,False,False,False,False,False,False,False,False,False,True,False,False,0.0510665898539968
4494,Classic NES Series: Metroid,GBA,2004.0,Nintendo,0.2166666666666666,0.0833333333333333,0.0583333333333333,0.0083333333333333,0.3583333333333333,False,True,False,False,False,False,False,False,False,False,False,False,0.08865930988001842
4500,Need for Speed Underground 2,GBA,2004.0,Electronic Arts,0.2583333333333333,0.1,0.0,0.0083333333333333,0.3583333333333333,False,False,False,False,False,False,True,False,False,False,False,False,0.048198290003194054
4503,SSX Tricky,XB,2001.0,Electronic Arts,0.2666666666666666,0.075,0.0,0.0166666666666666,0.3583333333333333,False,False,False,False,False,False,False,False,False,False,True,False,0.048110282702300465
4504,Flight Control Rocket,GBA,2005.0,THQ,0.2583333333333333,0.1,0.0,0.0083333333333333,0.3583333333333333,False,False,False,False,False,False,False,False,False,True,False,False,0.048198290003194054
4510,NCAA Football 2004,XB,2003.0,Electronic Arts,0.3333333333333333,0.0166666666666666,0.0,0.0166666666666666,0.3583333333333333,False,False,False,False,False,False,False,False,False,False,True,False,0.055102186259818074
4519,Barnstorming,2600,1981.0,Activision,0.3333333333333333,0.0166666666666666,0.0,0.0,0.3583333333333333,True,False,False,False,False,False,False,False,False,False,False,False,0.05475264219111952
4522,The Powerpuff Girls: Him and Seek,GBA,2002.0,BAM! Entertainment,0.2583333333333333,0.0916666666666666,0.0,0.0083333333333333,0.3583333333333333,False,False,False,False,True,False,False,False,False,False,False,False,0.047663340694990494
4533,WipEout 64,N64,1998.0,Midway Games,0.2333333333333333,0.1166666666666666,0.0,0.0083333333333333,0.3583333333333333,False,False,False,False,False,False,True,False,False,False,False,False,0.045241982851497727
4552,Madden NFL 2003,GC,2002.0,Electronic Arts,0.275,0.075,0.0,0.0083333333333333,0.3583333333333333,False,False,False,False,False,False,False,False,False,False,True,False,0.04927757925731901
4555,Backyard Baseball,GBA,2002.0,Atari,0.2583333333333333,0.0916666666666666,0.0,0.0083333333333333,0.3583333333333333,False,False,False,False,False,False,False,False,False,False,True,False,0.047663340694990494
4558,Midway Arcade Treasures,XB,2003.0,Midway Games,0.275,0.0666666666666666,0.0,0.0083333333333333,0.3583333333333333,False,False,False,True,False,False,False,False,False,False,False,False,0.04874262994911546
4571,NBA Street,GC,2002.0,Electronic Arts,0.275,0.075,0.0,0.0083333333333333,0.35,False,False,False,False,False,False,False,False,False,False,True,False,0.04927757925731901
4580,Medal of Honor: Rising Sun,GC,2003.0,Electronic Arts,0.275,0.075,0.0,0.0083333333333333,0.35,False,False,False,False,False,False,False,False,True,False,False,False,0.04927757925731901
4581,The Sims,XB,2003.0,Electronic Arts,0.2583333333333333,0.0833333333333333,0.0,0.0083333333333333,0.35,False,False,False,False,False,False,False,False,False,True,False,False,0.04712839138678694
4588,Tony Hawk's American Wasteland,GC,2005.0,Activision,0.275,0.0666666666666666,0.0,0.0083333333333333,0.35,False,False,False,False,False,False,False,False,False,False,True,False,0.04874262994911546
4603,ESPN NHL 2K5,XB,2004.0,Global Star,0.2666666666666666,0.075,0.0,0.0166666666666666,0.35,False,False,False,False,False,False,False,False,False,False,True,False,0.048110282702300465
4604,Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005,GBA,2005.0,Konami Digital Entertainment,0.25,0.0916666666666666,0.0,0.0083333333333333,0.35,False,False,False,True,False,False,False,False,False,False,False,False,0.04632127210562269
4611,Star Wars Trilogy: Apprentice of the Force,GBA,2004.0,Ubisoft,0.25,0.0916666666666666,0.0,0.0083333333333333,0.35,True,False,False,False,False,False,False,False,False,False,False,False,0.04632127210562269
4613,Lemony Snicket's A Series of Unfortunate Events,GBA,2004.0,Activision,0.25,0.0916666666666666,0.0,0.0083333333333333,0.35,False,False,False,False,True,False,False,False,False,False,False,False,0.04632127210562269
4619,Test Drive,XB,2002.0,Atari,0.2916666666666667,0.0416666666666666,0.0,0.0166666666666666,0.35,False,False,False,False,False,False,True,False,False,False,False,False,0.049996691237589694
4623,Rush 2: Extreme Racing USA,N64,1998.0,Midway Games,0.2916666666666667,0.05,0.0,0.0,0.35,False,False,False,False,False,False,True,False,False,False,False,False,0.0501820964770947
4624,NFL Blitz 2001,N64,2000.0,Midway Games,0.2833333333333334,0.0583333333333333,0.0,0.0,0.35,False,False,False,False,False,False,False,False,False,False,True,False,0.049374977195930446
4625,Dr. Mario 64,N64,2001.0,Nintendo,0.2833333333333334,0.0583333333333333,0.0,0.0,0.35,False,False,False,False,False,True,False,False,False,False,False,False,0.049374977195930446
4627,Army Men: Sarge's Heroes 2,N64,2000.0,3DO,0.2833333333333334,0.0583333333333333,0.0,0.0,0.35,False,False,False,False,False,False,False,False,True,False,False,False,0.049374977195930446
4628,James Bond 007: Everything or Nothing,GC,2004.0,Electronic Arts,0.2666666666666666,0.0666666666666666,0.0,0.0083333333333333,0.35,False,False,False,False,False,False,False,False,True,False,False,False,0.047400561359747635
4633,Dance Dance Revolution Ultramix 2,XB,2004.0,Konami Digital Entertainment,0.2666666666666666,0.075,0.0,0.0166666666666666,0.35,False,False,False,False,False,False,False,False,False,True,False,False,0.048110282702300465
4634,Mega Man Anniversary Collection,GC,2004.0,Capcom,0.2666666666666666,0.0666666666666666,0.0,0.0083333333333333,0.35,False,False,False,False,True,False,False,False,False,False,False,False,0.047400561359747635
4640,Harry Potter and the Goblet of Fire,GC,2005.0,Electronic Arts,0.2666666666666666,0.0666666666666666,0.0,0.0083333333333333,0.35,True,False,False,False,False,False,False,False,False,False,False,False,0.047400561359747635
4648,Kumamon Bomber: Puzzle de Kumamon Taisou,GC,2005.0,Sega,0.2666666666666666,0.0666666666666666,0.0,0.0083333333333333,0.35,False,False,False,False,False,True,False,False,False,False,False,False,0.047400561359747635
4653,Jimmy Neutron: Boy Genius,GBA,2001.0,THQ,0.25,0.0916666666666666,0.0,0.0083333333333333,0.35,False,False,False,False,True,False,False,False,False,False,False,False,0.04632127210562269
4654,Black,XB,2006.0,Electronic Arts,0.2583333333333333,0.075,0.0,0.0083333333333333,0.35,False,False,False,False,False,False,False,False,True,False,False,False,0.04659344207858339
4656,Double Pack: Finding Nemo / The Incredibles,XB,2006.0,THQ,0.2583333333333333,0.075,0.0,0.0083333333333333,0.35,True,False,False,False,False,False,False,False,False,False,False,False,0.04659344207858339
4664,Lord of the Rings: The Third Age,XB,2004.0,Electronic Arts,0.2583333333333333,0.075,0.0,0.0083333333333333,0.35,False,False,False,False,False,False,False,True,False,False,False,False,0.04659344207858339
4674,Star Wars Starfighter: Special Edition,XB,2001.0,LucasArts,0.25,0.0833333333333333,0.0,0.0166666666666666,0.35,False,False,False,False,False,False,False,False,False,True,False,False,0.04596109483176841
4681,Dexter's Laboratory Deesaster Strikes,GBA,2001.0,BAM! Entertainment,0.25,0.0916666666666666,0.0,0.0083333333333333,0.3416666666666667,False,True,False,False,False,False,False,False,False,False,False,False,0.04632127210562269
4683,Scooby-Doo and the Cyber Chase,GBA,2001.0,Ubisoft,0.25,0.0916666666666666,0.0,0.0083333333333333,0.3416666666666667,False,True,False,False,False,False,False,False,False,False,False,False,0.04632127210562269
4695,Tom Clancy's Rainbow Six: Lockdown,XB,2005.0,Ubisoft,0.2166666666666666,0.1083333333333333,0.0,0.0166666666666666,0.3416666666666667,False,False,False,False,False,False,False,False,True,False,False,False,0.042197668398907824
4731,Superman: The New Superman Adventures,N64,1999.0,Titus,0.275,0.0583333333333333,0.0,0.0,0.3416666666666667,True,False,False,False,False,False,False,False,False,False,False,False,0.04803290860656263
4737,Monster Trucks Mayhem,Wii,2009.0,Zoo Games,0.325,0.0,0.0,0.0166666666666666,0.3416666666666667,False,False,False,False,False,False,True,False,False,False,False,False,0.05269021905404316
